# lambda   continuum             lines                
  51590    7.68892033854353E-7   7.68892033854353E-7  
  51592    7.68905447218439E-7   7.68905447218439E-7  
  51594    7.6891886029654E-7    7.6891886029654E-7   
  51596    7.68932273088672E-7   7.68932273088672E-7  
  51598    7.68945685594854E-7   7.68945685594854E-7  
  51600    7.68959097815103E-7   7.68959097815103E-7  
  51602    7.68972509749435E-7   7.68972509749435E-7  
  51604    7.68985921397868E-7   7.68985921397868E-7  
  51606    7.68999332760419E-7   7.68999332760419E-7  
  51608    7.69012743837105E-7   7.69012743837105E-7  
  51610    7.69026154627944E-7   7.69026154627944E-7  
  51612    7.69039565132951E-7   7.69039565132951E-7  
  51614    7.69052975352146E-7   7.69052975352146E-7  
  51616    7.69066385285544E-7   7.69066385285544E-7  
  51618    7.69079794933164E-7   7.69079794933164E-7  
  51620    7.69093204295021E-7   7.69093204295021E-7  
  51622    7.69106613371134E-7   7.69106613371134E-7  
  51624    7.69120022161519E-7   7.69120022161519E-7  
  51626    7.69133430666194E-7   7.69133430666194E-7  
  51628    7.69146838885176E-7   7.69146838885176E-7  
  51630    7.69160246818481E-7   7.69160246818481E-7  
  51632    7.69173654466128E-7   7.69173654466128E-7  
  51634    7.69187061828133E-7   7.69187061828133E-7  
  51636    7.69200468904513E-7   7.69200468904513E-7  
  51638    7.69213875695286E-7   7.69213875695286E-7  
  51640    7.69227282200469E-7   7.69227282200469E-7  
  51642    7.69240688420078E-7   7.69240688420078E-7  
  51644    7.69254094354131E-7   7.69254094354131E-7  
  51646    7.69267500002646E-7   7.69267500002646E-7  
  51648    7.69280905365639E-7   7.69280905365639E-7  
  51650    7.69294310443127E-7   7.69294310443127E-7  
  51652    7.69307715235127E-7   7.69307715235127E-7  
  51654    7.69321119741658E-7   7.69321119741658E-7  
  51656    7.69334523962735E-7   7.69334523962735E-7  
  51658    7.69347927898376E-7   7.69347927898376E-7  
  51660    7.69361331548598E-7   7.69361331548598E-7  
  51662    7.69374734913418E-7   7.69374734913418E-7  
  51664    7.69388137992853E-7   7.69388137992853E-7  
  51666    7.69401540786921E-7   7.69401540786921E-7  
  51668    7.69414943295639E-7   7.69414943295639E-7  
  51670    7.69428345519023E-7   7.69428345519023E-7  
  51672    7.69441747457091E-7   7.69441747457091E-7  
  51674    7.6945514910986E-7    7.6945514910986E-7   
  51676    7.69468550477347E-7   7.69468550477347E-7  
  51678    7.69481951559569E-7   7.69481951559569E-7  
  51680    7.69495352356543E-7   7.69495352356543E-7  
  51682    7.69508752868286E-7   7.69508752868286E-7  
  51684    7.69522153094816E-7   7.69522153094816E-7  
  51686    7.6953555303615E-7    7.6953555303615E-7   
  51688    7.69548952692304E-7   7.69548952692304E-7  
  51690    7.69562352063296E-7   7.69562352063296E-7  
  51692    7.69575751149143E-7   7.69575751149143E-7  
  51694    7.69589149949862E-7   7.69589149949862E-7  
  51696    7.6960254846547E-7    7.6960254846547E-7   
  51698    7.69615946695984E-7   7.69615946695984E-7  
  51700    7.69629344641422E-7   7.69629344641422E-7  
  51702    7.696427423018E-7     7.696427423018E-7    
  51704    7.69656139677135E-7   7.69656139677135E-7  
  51706    7.69669536767445E-7   7.69669536767445E-7  
  51708    7.69682933572746E-7   7.69682933572746E-7  
  51710    7.69696330093056E-7   7.69696330093056E-7  
  51712    7.69709726328392E-7   7.69709726328392E-7  
  51714    7.69723122278771E-7   7.69723122278771E-7  
  51716    7.6973651794421E-7    7.6973651794421E-7   
  51718    7.69749913324726E-7   7.69749913324726E-7  
  51720    7.69763308420336E-7   7.69763308420336E-7  
  51722    7.69776703231057E-7   7.69776703231057E-7  
  51724    7.69790097756907E-7   7.69790097756907E-7  
  51726    7.69803491997902E-7   7.69803491997902E-7  
  51728    7.69816885954059E-7   7.69816885954059E-7  
  51730    7.69830279625396E-7   7.69830279625396E-7  
  51732    7.69843673011929E-7   7.69843673011929E-7  
  51734    7.69857066113676E-7   7.69857066113676E-7  
  51736    7.69870458930654E-7   7.69870458930654E-7  
  51738    7.69883851462879E-7   7.69883851462879E-7  
  51740    7.69897243710369E-7   7.69897243710369E-7  
  51742    7.69910635673141E-7   7.69910635673141E-7  
  51744    7.69924027351212E-7   7.69924027351212E-7  
  51746    7.69937418744599E-7   7.69937418744599E-7  
  51748    7.6995080985332E-7    7.6995080985332E-7   
  51750    7.69964200677389E-7   7.69964200677389E-7  
  51752    7.69977591216827E-7   7.69977591216827E-7  
  51754    7.69990981471649E-7   7.69990981471649E-7  
  51756    7.70004371441871E-7   7.70004371441871E-7  
  51758    7.70017761127512E-7   7.70017761127512E-7  
  51760    7.70031150528589E-7   7.70031150528589E-7  
  51762    7.70044539645117E-7   7.70044539645117E-7  
  51764    7.70057928477116E-7   7.70057928477116E-7  
  51766    7.700713170246E-7     7.700713170246E-7    
  51768    7.70084705287588E-7   7.70084705287588E-7  
  51770    7.70098093266097E-7   7.70098093266097E-7  
  51772    7.70111480960144E-7   7.70111480960144E-7  
  51774    7.70124868369745E-7   7.70124868369745E-7  
  51776    7.70138255494917E-7   7.70138255494917E-7  
  51778    7.70151642335678E-7   7.70151642335678E-7  
  51780    7.70165028892045E-7   7.70165028892045E-7  
  51782    7.70178415164035E-7   7.70178415164035E-7  
  51784    7.70191801151664E-7   7.70191801151664E-7  
  51786    7.7020518685495E-7    7.7020518685495E-7   
  51788    7.7021857227391E-7    7.7021857227391E-7   
  51790    7.70231957408561E-7   7.70231957408561E-7  
  51792    7.70245342258919E-7   7.70245342258919E-7  
  51794    7.70258726825003E-7   7.70258726825003E-7  
  51796    7.70272111106828E-7   7.70272111106828E-7  
  51798    7.70285495104412E-7   7.70285495104412E-7  
  51800    7.70298878817772E-7   7.70298878817772E-7  
  51802    7.70312262246925E-7   7.70312262246925E-7  
  51804    7.70325645391888E-7   7.70325645391888E-7  
  51806    7.70339028252677E-7   7.70339028252677E-7  
  51808    7.70352410829311E-7   7.70352410829311E-7  
  51810    7.70365793121805E-7   7.70365793121805E-7  
  51812    7.70379175130178E-7   7.70379175130178E-7  
  51814    7.70392556854445E-7   7.70392556854445E-7  
  51816    7.70405938294624E-7   7.70405938294624E-7  
  51818    7.70419319450732E-7   7.70419319450732E-7  
  51820    7.70432700322786E-7   7.70432700322786E-7  
  51822    7.70446080910803E-7   7.70446080910803E-7  
  51824    7.704594612148E-7     7.704594612148E-7    
  51826    7.70472841234794E-7   7.70472841234794E-7  
  51828    7.70486220970801E-7   7.70486220970801E-7  
  51830    7.7049960042284E-7    7.7049960042284E-7   
  51832    7.70512979590926E-7   7.70512979590926E-7  
  51834    7.70526358475077E-7   7.70526358475077E-7  
  51836    7.7053973707531E-7    7.7053973707531E-7   
  51838    7.70553115391641E-7   7.70553115391641E-7  
  51840    7.70566493424089E-7   7.70566493424089E-7  
  51842    7.70579871172669E-7   7.70579871172669E-7  
  51844    7.70593248637398E-7   7.70593248637398E-7  
  51846    7.70606625818294E-7   7.70606625818294E-7  
  51848    7.70620002715375E-7   7.70620002715375E-7  
  51850    7.70633379328655E-7   7.70633379328655E-7  
  51852    7.70646755658153E-7   7.70646755658153E-7  
  51854    7.70660131703886E-7   7.70660131703886E-7  
  51856    7.70673507465871E-7   7.70673507465871E-7  
  51858    7.70686882944123E-7   7.70686882944123E-7  
  51860    7.70700258138661E-7   7.70700258138661E-7  
  51862    7.70713633049502E-7   7.70713633049502E-7  
  51864    7.70727007676662E-7   7.70727007676662E-7  
  51866    7.70740382020158E-7   7.70740382020158E-7  
  51868    7.70753756080008E-7   7.70753756080008E-7  
  51870    7.70767129856227E-7   7.70767129856227E-7  
  51872    7.70780503348834E-7   7.70780503348834E-7  
  51874    7.70793876557845E-7   7.70793876557845E-7  
  51876    7.70807249483277E-7   7.70807249483277E-7  
  51878    7.70820622125147E-7   7.70820622125147E-7  
  51880    7.70833994483472E-7   7.70833994483472E-7  
  51882    7.70847366558269E-7   7.70847366558269E-7  
  51884    7.70860738349555E-7   7.70860738349555E-7  
  51886    7.70874109857346E-7   7.70874109857346E-7  
  51888    7.70887481081661E-7   7.70887481081661E-7  
  51890    7.70900852022514E-7   7.70900852022514E-7  
  51892    7.70914222679925E-7   7.70914222679925E-7  
  51894    7.70927593053909E-7   7.70927593053909E-7  
  51896    7.70940963144483E-7   7.70940963144483E-7  
  51898    7.70954332951665E-7   7.70954332951665E-7  
  51900    7.70967702475471E-7   7.70967702475471E-7  
  51902    7.70981071715918E-7   7.70981071715918E-7  
  51904    7.70994440673024E-7   7.70994440673024E-7  
  51906    7.71007809346804E-7   7.71007809346804E-7  
  51908    7.71021177737277E-7   7.71021177737277E-7  
  51910    7.71034545844458E-7   7.71034545844458E-7  
  51912    7.71047913668365E-7   7.71047913668365E-7  
  51914    7.71061281209015E-7   7.71061281209015E-7  
  51916    7.71074648466425E-7   7.71074648466425E-7  
  51918    7.71088015440611E-7   7.71088015440611E-7  
  51920    7.71101382131591E-7   7.71101382131591E-7  
  51922    7.71114748539381E-7   7.71114748539381E-7  
  51924    7.71128114663999E-7   7.71128114663999E-7  
  51926    7.7114148050546E-7    7.7114148050546E-7   
  51928    7.71154846063783E-7   7.71154846063783E-7  
  51930    7.71168211338984E-7   7.71168211338984E-7  
  51932    7.71181576331079E-7   7.71181576331079E-7  
  51934    7.71194941040087E-7   7.71194941040087E-7  
  51936    7.71208305466023E-7   7.71208305466023E-7  
  51938    7.71221669608905E-7   7.71221669608905E-7  
  51940    7.71235033468749E-7   7.71235033468749E-7  
  51942    7.71248397045573E-7   7.71248397045573E-7  
  51944    7.71261760339393E-7   7.71261760339393E-7  
  51946    7.71275123350226E-7   7.71275123350226E-7  
  51948    7.71288486078089E-7   7.71288486078089E-7  
  51950    7.71301848522999E-7   7.71301848522999E-7  
  51952    7.71315210684973E-7   7.71315210684973E-7  
  51954    7.71328572564028E-7   7.71328572564028E-7  
  51956    7.71341934160181E-7   7.71341934160181E-7  
  51958    7.71355295473447E-7   7.71355295473447E-7  
  51960    7.71368656503846E-7   7.71368656503846E-7  
  51962    7.71382017251392E-7   7.71382017251392E-7  
  51964    7.71395377716103E-7   7.71395377716103E-7  
  51966    7.71408737897997E-7   7.71408737897997E-7  
  51968    7.71422097797089E-7   7.71422097797089E-7  
  51970    7.71435457413397E-7   7.71435457413397E-7  
  51972    7.71448816746938E-7   7.71448816746938E-7  
  51974    7.71462175797728E-7   7.71462175797728E-7  
  51976    7.71475534565784E-7   7.71475534565784E-7  
  51978    7.71488893051124E-7   7.71488893051124E-7  
  51980    7.71502251253764E-7   7.71502251253764E-7  
  51982    7.7151560917372E-7    7.7151560917372E-7   
  51984    7.71528966811011E-7   7.71528966811011E-7  
  51986    7.71542324165651E-7   7.71542324165651E-7  
  51988    7.7155568123766E-7    7.7155568123766E-7   
  51990    7.71569038027053E-7   7.71569038027053E-7  
  51992    7.71582394533846E-7   7.71582394533846E-7  
  51994    7.71595750758058E-7   7.71595750758058E-7  
  51996    7.71609106699705E-7   7.71609106699705E-7  
  51998    7.71622462358804E-7   7.71622462358804E-7  
  52000    7.7163581773537E-7    7.7163581773537E-7   
  52002    7.71649172829423E-7   7.71649172829423E-7  
  52004    7.71662527640978E-7   7.71662527640978E-7  
  52006    7.71675882170052E-7   7.71675882170052E-7  
  52008    7.71689236416661E-7   7.71689236416661E-7  
  52010    7.71702590380824E-7   7.71702590380824E-7  
  52012    7.71715944062556E-7   7.71715944062556E-7  
  52014    7.71729297461874E-7   7.71729297461874E-7  
  52016    7.71742650578796E-7   7.71742650578796E-7  
  52018    7.71756003413338E-7   7.71756003413338E-7  
  52020    7.71769355965517E-7   7.71769355965517E-7  
  52022    7.71782708235349E-7   7.71782708235349E-7  
  52024    7.71796060222853E-7   7.71796060222853E-7  
  52026    7.71809411928043E-7   7.71809411928043E-7  
  52028    7.71822763350938E-7   7.71822763350938E-7  
  52030    7.71836114491554E-7   7.71836114491554E-7  
  52032    7.71849465349907E-7   7.71849465349907E-7  
  52034    7.71862815926015E-7   7.71862815926015E-7  
  52036    7.71876166219895E-7   7.71876166219895E-7  
  52038    7.71889516231563E-7   7.71889516231563E-7  
  52040    7.71902865961036E-7   7.71902865961036E-7  
  52042    7.71916215408332E-7   7.71916215408332E-7  
  52044    7.71929564573465E-7   7.71929564573465E-7  
  52046    7.71942913456455E-7   7.71942913456455E-7  
  52048    7.71956262057316E-7   7.71956262057316E-7  
  52050    7.71969610376067E-7   7.71969610376067E-7  
  52052    7.71982958412724E-7   7.71982958412724E-7  
  52054    7.71996306167304E-7   7.71996306167304E-7  
  52056    7.72009653639823E-7   7.72009653639823E-7  
  52058    7.72023000830298E-7   7.72023000830298E-7  
  52060    7.72036347738747E-7   7.72036347738747E-7  
  52062    7.72049694365185E-7   7.72049694365185E-7  
  52064    7.72063040709631E-7   7.72063040709631E-7  
  52066    7.72076386772099E-7   7.72076386772099E-7  
  52068    7.72089732552608E-7   7.72089732552608E-7  
  52070    7.72103078051174E-7   7.72103078051174E-7  
  52072    7.72116423267814E-7   7.72116423267814E-7  
  52074    7.72129768202545E-7   7.72129768202545E-7  
  52076    7.72143112855383E-7   7.72143112855383E-7  
  52078    7.72156457226345E-7   7.72156457226345E-7  
  52080    7.72169801315449E-7   7.72169801315449E-7  
  52082    7.7218314512271E-7    7.7218314512271E-7   
  52084    7.72196488648145E-7   7.72196488648145E-7  
  52086    7.72209831891773E-7   7.72209831891773E-7  
  52088    7.72223174853608E-7   7.72223174853608E-7  
  52090    7.72236517533668E-7   7.72236517533668E-7  
  52092    7.72249859931969E-7   7.72249859931969E-7  
  52094    7.72263202048529E-7   7.72263202048529E-7  
  52096    7.72276543883364E-7   7.72276543883364E-7  
  52098    7.72289885436491E-7   7.72289885436491E-7  
  52100    7.72303226707927E-7   7.72303226707927E-7  
  52102    7.72316567697688E-7   7.72316567697688E-7  
  52104    7.72329908405792E-7   7.72329908405792E-7  
  52106    7.72343248832254E-7   7.72343248832254E-7  
  52108    7.72356588977093E-7   7.72356588977093E-7  
  52110    7.72369928840323E-7   7.72369928840323E-7  
  52112    7.72383268421963E-7   7.72383268421963E-7  
  52114    7.72396607722029E-7   7.72396607722029E-7  
  52116    7.72409946740537E-7   7.72409946740537E-7  
  52118    7.72423285477505E-7   7.72423285477505E-7  
  52120    7.7243662393295E-7    7.7243662393295E-7   
  52122    7.72449962106887E-7   7.72449962106887E-7  
  52124    7.72463299999334E-7   7.72463299999334E-7  
  52126    7.72476637610308E-7   7.72476637610308E-7  
  52128    7.72489974939824E-7   7.72489974939824E-7  
  52130    7.72503311987901E-7   7.72503311987901E-7  
  52132    7.72516648754554E-7   7.72516648754554E-7  
  52134    7.72529985239801E-7   7.72529985239801E-7  
  52136    7.72543321443658E-7   7.72543321443658E-7  
  52138    7.72556657366141E-7   7.72556657366141E-7  
  52140    7.72569993007269E-7   7.72569993007269E-7  
  52142    7.72583328367056E-7   7.72583328367056E-7  
  52144    7.72596663445521E-7   7.72596663445521E-7  
  52146    7.72609998242679E-7   7.72609998242679E-7  
  52148    7.72623332758548E-7   7.72623332758548E-7  
  52150    7.72636666993145E-7   7.72636666993145E-7  
  52152    7.72650000946485E-7   7.72650000946485E-7  
  52154    7.72663334618586E-7   7.72663334618586E-7  
  52156    7.72676668009464E-7   7.72676668009464E-7  
  52158    7.72690001119136E-7   7.72690001119136E-7  
  52160    7.72703333947619E-7   7.72703333947619E-7  
  52162    7.7271666649493E-7    7.7271666649493E-7   
  52164    7.72729998761084E-7   7.72729998761084E-7  
  52166    7.727433307461E-7     7.727433307461E-7    
  52168    7.72756662449994E-7   7.72756662449994E-7  
  52170    7.72769993872781E-7   7.72769993872781E-7  
  52172    7.7278332501448E-7    7.7278332501448E-7   
  52174    7.72796655875107E-7   7.72796655875107E-7  
  52176    7.72809986454678E-7   7.72809986454678E-7  
  52178    7.7282331675321E-7    7.7282331675321E-7   
  52180    7.7283664677072E-7    7.7283664677072E-7   
  52182    7.72849976507224E-7   7.72849976507224E-7  
  52184    7.7286330596274E-7    7.7286330596274E-7   
  52186    7.72876635137284E-7   7.72876635137284E-7  
  52188    7.72889964030872E-7   7.72889964030872E-7  
  52190    7.72903292643522E-7   7.72903292643522E-7  
